472;2;19162421;143
93;0;19478081;144
157;3;19550337;145
611;1;19533509;146
764;5;19547835;147
888;3;19432958;148
774;8;19414125;149
463;1;19838252;150
174;5;19088777;151
238;4;19415239;152
901;5;19309973;153
671;6;19603747;154
698;5;19286809;155
180;2;19754621;156
594;3;19896866;157
749;3;19238992;158
600;4;19346177;159
625;2;19756703;160
516;1;19196911;161
699;5;19050830;162
426;3;19503059;163
690;1;19523868;164
186;7;19844475;165
741;0;19407825;166
160;8;19398151;167
471;2;19584217;168
486;2;19899640;169
553;6;19409081;170
234;4;19729107;171
409;7;19860274;172
891;8;19191510;173
786;2;19486679;174
512;8;19869598;175
608;5;19357784;176
689;7;19216467;177
350;7;19953425;178
742;1;19060640;179
846;4;19522355;180
653;0;19644857;181
275;2;19309355;182
300;5;19167593;183
642;7;19497772;184
352;5;19486568;185
95;7;19140948;186
381;2;19852653;187
558;0;19524743;188
451;1;19931842;189
511;5;19686260;190
52;5;19337838;191
998;0;19442437;192
978;1;19818240;193
614;1;19597202;194
831;7;19727443;195
998;7;19697569;196
655;2;19577934;197
216;0;19106931;198
678;2;19121631;199
26;8;19426933;200
962;6;19391659;201
801;7;19705845;202
472;0;19484247;203
489;3;19059131;204
641;7;19116401;205
315;1;19543932;206
184;8;19428166;207
599;1;19479920;208
862;3;19363511;209
404;3;19110202;210
102;0;19750417;211
370;8;19122956;212
266;6;19882254;213
858;6;19291734;214
530;6;19687024;215
896;6;19383848;216
532;2;19150837;217
862;5;19685344;218
466;1;19463947;219
645;2;19510338;220
39;2;19792830;221
207;1;19024148;222
773;2;19795702;223
293;8;19595025;224
600;1;19121430;225
935;5;19789295;226
367;5;19527203;227
666;5;19489457;228
71;6;19767339;229
854;2;19503933;230
902;0;19627010;231
555;2;19369553;232
985;6;19968131;233
118;5;19851926;234
383;8;19221702;235
687;0;19312159;236
153;5;19687745;237
495;1;19628149;238
10;5;19311186;239
752;8;19591234;240
426;3;19294375;241
92;5;19610167;242
475;4;19223783;243
324;7;19469499;244
550;3;19053303;245
231;1;19742862;246
717;2;19757582;247
601;4;19047528;248
249;4;19188308;249
704;0;19548104;250
8;0;19311010;251
246;2;19237150;252
341;4;19731107;253
16;3;19410786;254
981;3;19130757;255
140;6;19149668;256
814;8;19812849;257
220;8;19350573;258
964;0;19099158;259
644;8;19131749;260
416;8;19454997;261
717;1;19065472;262
722;4;19245803;263
945;4;19343026;264
380;2;19289023;265
860;7;19428826;266
371;6;19399612;267
292;5;19149292;268
442;7;19975144;269
421;7;19235609;270
881;7;19097791;271
306;6;19703810;272
335;4;19399901;273
838;7;19826882;274
233;7;19037050;275
264;0;19906667;276
413;6;19010698;277
850;8;19273067;278
845;6;19990136;279
51;4;19468199;280
17;7;19892515;281
428;5;19067150;282
483;0;19217212;283
605;2;19057420;284
609;7;19407793;285
5;3;19768244;286
372;5;19976752;287
959;2;19490012;288
589;5;19405073;289
784;5;19743901;290
733;2;19784646;291
516;3;19602833;292
63;8;19155310;293
410;1;19086329;294
429;1;19582829;295
925;8;19872986;296
672;2;19296821;297
517;3;19923216;298
856;1;19960235;299
876;4;19969441;300
858;8;19160678;301
590;6;19708063;302
586;2;19019080;303
339;3;19273783;304
724;0;19907896;305
280;3;19657975;306
677;2;19398371;307
133;8;19974048;308
879;3;19938116;309
631;0;19308611;310
877;8;19354306;311
337;1;19621794;312
350;8;19026528;313
845;4;19176489;314
285;0;19653613;315
905;6;19047343;316
814;4;19611619;317
963;3;19758111;318
274;5;19361108;319
872;1;19251857;320
37;6;19590899;321
430;1;19553378;322
773;6;19396679;323
821;5;19337233;324
533;5;19885048;325
729;1;19477520;326
180;1;19999609;327
785;7;19695960;328
3;8;19903054;329
264;1;19921278;330
398;7;19969598;331
426;4;19562958;332
168;6;19881672;333
358;3;19833333;334
595;8;19754015;335
310;0;19630046;336
149;1;19882156;337
638;0;19531975;338
471;0;19119896;339
204;0;19741092;340
476;2;19005493;341
222;6;19504780;342
846;3;19286864;343
694;2;19721991;344
310;1;19134467;345
948;6;19225555;346
480;4;19003618;347
32;4;19154537;348
346;7;19226703;349
490;2;19007081;350
54;8;19125807;351
869;5;19376870;352
275;8;19867373;353
452;0;19116174;354
235;7;19797078;355
617;6;19185570;356
519;4;19443627;357
555;5;19804373;358
718;5;19347769;359
357;7;19625585;360
300;1;19924820;361
769;6;19553033;362
65;2;19507145;363
726;0;19884086;364
876;5;19823480;365
648;6;19695887;366
84;8;19475323;367
844;0;19652967;368
65;5;19471487;369
335;0;19665152;370
332;4;19819912;371
276;8;19392080;372
874;3;19274289;373
525;4;19408968;374
195;8;19050132;375
107;2;19711434;376
298;5;19103037;377
340;3;19048543;378
799;6;19077619;379
576;7;19595494;380
971;5;19450322;381
327;5;19582542;382
771;8;19598291;383
221;7;19416295;384
532;5;19409815;385
865;6;19404366;386
636;4;19723635;387
303;5;19624520;388
143;2;19943374;389
5;4;19574621;390
337;6;19952427;391
239;8;19668812;392
703;0;19271308;393
241;1;19186680;394
66;4;19805380;395
990;1;19073434;396
809;1;19562249;397
917;4;19777430;398
223;5;19145391;399
772;6;19703096;400
562;4;19408725;401
856;6;19568348;402
962;2;19374998;403
117;2;19061074;404
776;5;19852769;405
471;1;19373766;406
373;7;19340383;407
157;8;19002938;408
106;1;19973039;409
915;3;19283740;410
893;8;19877649;411
94;1;19503050;412
30;0;19260688;413
943;8;19718163;414
85;7;19512367;415
141;6;19084664;416
505;3;19195839;417
904;1;19156774;418
412;4;19867252;419
690;1;19216779;420
474;5;19589810;421
828;3;19776482;422
101;3;19845605;423
270;2;19392122;424
230;4;19380317;425
741;1;19372932;426
617;3;19639526;427
740;7;19730428;428
936;3;19657696;429
356;2;19307488;430
698;5;19062165;431
416;3;19799874;432
349;6;19759767;433
868;4;19803819;434
240;6;19622170;435
162;3;19916889;436
58;0;19301275;437
38;5;19720043;438
678;2;19146233;439
122;2;19470700;440
210;4;19000907;441
786;7;19942871;442
826;7;19612030;443
610;6;19823840;444
892;1;19134719;445
370;1;19789476;446
406;2;19179098;447
696;7;19063508;448
973;5;19379378;449
762;8;19260796;450
741;6;19199095;451
320;6;19321017;452
292;4;19711914;453
51;4;19666749;454
313;8;19249619;455
257;1;19537736;456
700;6;19904787;457
728;3;19039356;458
69;3;19967164;459
944;0;19435777;460
449;5;19995882;461
358;1;19863995;462
499;8;19655049;463
133;6;19050350;464
986;7;19922592;465
588;6;19992066;466
655;1;19311029;467
449;6;19498048;468
159;5;19287496;469
530;1;19150038;470
347;6;19857046;471
329;7;19691516;472
316;8;19970216;473
461;6;19230425;474
830;3;19960016;475
377;4;19465760;476
656;3;19015814;477
290;0;19539464;478
307;8;19907704;479
976;8;19055069;480
647;4;19914711;481
581;8;19384245;482
595;8;19547739;483
31;1;19051849;484
104;6;19042404;485
882;3;19808875;486
232;7;19310478;487
948;8;19889823;488
905;1;19649319;489
867;2;19934699;490
282;1;19817886;491
392;4;19523931;492
92;8;19381989;493
227;5;19223881;494
942;2;19530809;495
95;4;19327884;496
367;4;19876280;497
394;7;19068673;498
991;7;19305912;499
823;1;19297744;500
720;2;19491746;501
91;7;19410438;502
902;3;19621330;503
757;6;19435986;504
154;1;19753220;505
275;3;19612996;506
300;8;19586449;507
881;3;19695429;508
102;4;19531623;509
366;2;19554145;510
174;5;19676465;511
499;6;19086008;512
288;6;19430479;513
695;5;19857183;514
55;3;19426320;515
783;2;19489785;516
405;3;19248008;517
849;3;19361059;518
40;5;19081287;519
260;1;19390717;520
27;3;19756697;521
84;0;19323236;522
249;1;19432945;523
330;3;19105544;524
735;5;19383082;525
134;2;19463650;526
958;5;19769459;527
335;0;19200868;528
455;4;19680041;529
697;2;19791139;530
267;3;19038038;531
373;7;19598798;532
470;6;19762232;533
486;1;19205473;534
739;3;19955133;535
880;6;19409725;536
530;0;19122369;537
70;6;19138620;538
42;3;19906401;539
101;7;19785651;540
895;5;19461828;541
830;8;19988161;542
110;3;19053612;543
881;6;19061119;544
58;1;19353713;545
117;6;19803761;546
875;1;19109678;547
720;2;19141202;548
199;8;19709734;549
205;2;19614330;550
59;4;19755639;551
755;1;19507119;552
314;7;19144414;553
865;3;19929095;554
967;4;19654895;555
343;8;19339933;556
200;6;19420896;557
328;6;19309978;558
617;7;19470171;559
29;8;19111427;560
265;4;19222235;561
53;2;19495725;562
923;7;19207659;563
133;4;19558626;564
375;0;19520336;565
117;3;19359996;566
975;7;19600448;567
777;2;19244578;568
613;0;19811826;569
117;4;19006104;570
778;8;19099828;571
10;3;19912873;572
38;5;19455907;573
316;2;19540366;574
98;6;19368228;575
747;7;19567040;576
132;7;19283859;577
289;7;19524052;578
291;1;19961511;579
497;6;19648294;580
756;1;19553150;581
572;5;19780635;582
223;0;19151022;583
363;6;19846316;584
999;8;19191192;585
814;4;19130602;586
566;3;19567251;587
487;8;19957541;588
343;6;19114601;589
599;6;19740288;590
910;0;19547168;591
39;8;19804136;592
96;2;19219397;593
530;2;19104275;594
256;3;19736206;595
18;6;19544197;596
16;2;19415878;597
298;7;19232571;598
538;5;19633601;599
474;6;19739825;600
489;2;19829004;601
301;6;19384372;602
889;5;19376211;603
339;0;19304650;604
569;6;19000914;605
946;2;19679401;606
397;8;19131150;607
889;8;19925960;608
554;6;19616797;609
61;1;19125885;610
80;1;19011523;611
843;7;19749043;612
632;1;19928651;613
837;7;19030927;614
789;4;19442207;615
360;6;19022392;616
468;0;19673509;617
455;8;19404609;618
679;1;19384129;619
667;2;19032398;620
377;4;19873576;621
987;1;19833342;622
781;6;19775622;623
696;4;19004731;624
17;1;19465260;625
327;1;19381062;626
105;3;19968439;627
27;1;19716992;628
239;6;19232398;629
779;5;19378556;630
509;8;19823661;631
552;8;19353401;632
952;1;19016080;633
549;5;19481793;634
415;3;19489213;635
579;8;19637098;636
520;4;19639250;637
666;5;19119294;638
203;0;19705863;639
689;8;19499336;640
350;7;19418870;641
944;8;19406685;642
877;2;19782565;643
384;4;19487171;644
933;0;19541739;645
304;0;19783244;646
313;2;19144655;647
590;8;19772427;648
684;7;19952123;649
285;4;19020837;650
67;2;19589898;651
274;0;19004578;652
450;2;19740188;653
740;6;19869827;654
404;2;19087558;655
843;7;19348812;656
596;3;19329778;657
636;2;19439622;658
788;5;19124595;659
681;1;19867967;660
38;5;19042424;661
516;2;19463195;662
718;7;19240831;663
991;2;19943095;664
554;6;19861519;665
506;5;19865520;666
308;5;19501322;667
239;2;19682366;668
115;8;19436437;669
829;6;19545036;670
553;2;19229401;671
773;5;19241597;672
880;4;19550899;673
593;1;19985306;674
733;2;19367795;675
711;3;19672107;676
827;8;19433287;677
88;7;19240803;678
859;6;19347911;679
947;8;19322727;680
859;2;19408591;681
80;5;19986205;682
497;8;19328828;683
62;0;19952664;684
475;1;19482559;685
523;0;19682937;686
717;1;19117742;687
120;4;19560568;688
890;6;19508151;689
761;7;19499589;690
291;7;19002533;691
720;8;19502514;692
697;7;19612747;693
695;3;19424697;694
586;7;19114847;695
275;4;19757772;696
894;1;19561603;697
465;4;19030828;698
928;4;19798501;699
353;8;19206090;700
222;4;19698892;701
30;5;19588170;702
479;0;19783243;703
928;1;19503861;704
451;7;19042217;705
552;6;19683872;706
926;0;19757817;707
700;5;19588947;708
310;4;19009824;709
761;1;19180080;710
474;1;19199005;711
94;0;19005019;712
371;3;19131796;713
446;0;19239175;714
857;3;19044738;715
284;2;19116211;716
203;0;19937341;717
883;3;19258962;718
199;4;19999590;719
503;2;19881474;720
671;2;19019847;721
483;1;19893530;722
703;8;19929890;723
48;4;19175421;724
180;3;19059698;725
1;1;19887328;726
214;1;19943379;727
743;0;19678578;728
172;2;19331947;729
547;0;19220444;730
789;5;19354838;731
238;3;19114853;732
57;2;19941698;733
193;0;19052381;734
417;0;19814216;735
267;8;19087644;736
174;4;19714683;737
244;8;19159605;738
27;6;19417835;739
81;2;19958411;740
224;6;19323798;741
257;5;19988898;742
902;8;19635846;743
443;1;19122667;744
937;0;19854468;745
624;4;19094078;746
539;4;19370642;747
72;8;19668198;748
552;1;19602495;749
955;8;19587872;750
903;6;19411065;751
93;3;19749011;752
915;7;19457624;753
679;7;19323784;754
902;2;19966224;755
925;2;19075835;756
769;6;19754415;757
147;8;19824492;758
729;7;19850431;759
186;8;19710151;760
979;7;19969028;761
127;6;19493888;762
564;4;19247189;763
498;7;19853650;764
135;4;19106383;765
904;6;19389073;766
855;2;19805387;767
636;2;19548567;768
74;0;19056712;769
213;0;19786665;770
205;1;19114797;771
256;8;19146812;772
515;7;19603856;773
8;5;19954516;774
554;6;19370628;775
377;3;19066888;776
36;1;19139712;777
544;5;19935455;778
60;1;19268405;779
68;8;19737499;780
184;0;19480054;781
423;6;19763907;782
734;8;19870565;783
150;6;19725374;784
534;0;19486558;785
184;4;19369294;786
490;7;19355163;787
413;4;19862218;788
955;6;19478122;789
640;3;19471821;790
879;4;19194733;791
699;1;19721835;792
347;2;19661707;793
515;8;19046809;794
332;1;19419832;795
284;8;19053348;796
472;5;19028684;797
997;5;19422964;798
247;4;19196968;799
286;4;19750074;800
443;2;19347295;801
615;0;19787988;802
795;3;19994547;803
370;6;19626006;804
754;5;19035119;805
352;5;19801711;806
722;4;19123221;807
729;6;19682955;808
575;6;19817525;809
129;8;19162395;810
934;1;19418382;811
308;6;19681338;812
334;8;19168908;813
728;8;19336157;814
980;1;19282836;815
388;3;19676180;816
357;2;19593062;817
907;2;19242444;818
984;2;19226554;819
70;4;19747315;820
580;5;19827399;821
808;8;19490256;822
871;1;19428144;823
783;0;19438887;824
42;5;19052751;825
886;0;19780317;826
74;6;19699116;827
798;5;19428143;828
40;7;19156330;829
389;2;19327665;830
163;6;19557207;831
776;4;19667139;832
457;4;19030023;833
958;3;19617119;834
102;5;19908973;835
630;6;19683362;836
898;0;19789444;837
175;2;19480863;838
51;1;19104572;839
506;4;19886413;840
815;7;19671324;841
847;4;19382866;842
797;7;19859072;843
350;5;19607752;844
883;1;19207567;845
533;6;19909152;846
93;6;19734859;847
508;8;19199186;848
366;2;19083912;849
205;3;19795900;850
249;5;19548611;851
896;4;19833110;852
219;4;19869458;853
70;0;19379140;854
466;5;19204051;855
695;6;19683692;856
110;1;19550356;857
452;8;19120324;858
427;7;19058105;859
53;4;19923027;860
463;6;19516811;861
162;1;19851272;862
693;0;19003297;863
143;0;19439974;864
26;6;19337112;865
96;2;19590049;866
472;3;19993154;867
876;6;19381721;868
305;8;19305713;869
809;0;19206043;870
254;7;19750106;871
864;6;19529288;872
538;8;19374470;873
517;3;19858054;874
785;6;19876767;875
662;3;19148051;876
688;6;19666941;877
428;3;19993449;878
719;0;19541757;879
986;4;19302991;880
178;6;19335267;881
488;7;19779438;882
185;5;19330066;883
524;3;19695788;884
829;5;19047413;885
458;0;19139297;886
322;8;19735765;887
47;0;19866970;888
675;8;19889676;889
901;0;19086874;890
677;8;19131227;891
877;7;19111245;892
976;0;19935150;893
904;3;19791947;894
109;1;19872261;895
316;2;19677746;896
908;8;19163424;897
466;0;19767051;898
595;2;19492510;899
396;8;19769351;900
0;8;19820094;901
181;6;19743102;902
82;4;19703121;903
335;8;19516300;904
470;6;19676785;905
360;7;19196700;906
150;0;19145199;907
247;3;19479279;908
162;5;19993113;909
892;2;19106214;910
978;1;19542685;911
114;4;19335755;912
782;8;19291699;913
93;1;19346785;914
664;2;19072312;915
665;0;19220695;916
633;4;19335557;917
393;7;19186122;918
585;8;19404921;919
659;2;19728992;920
983;4;19944339;921
66;0;19613484;922
15;8;19978925;923
171;2;19841755;924
622;7;19501682;925
289;1;19723507;926
761;0;19641864;927
771;2;19012286;928
64;4;19190492;929
583;2;19084516;930
72;7;19839946;931
999;2;19339919;932
189;6;19146323;933
209;7;19947751;934
540;1;19048188;935
301;0;19171069;936
952;4;19841085;937
306;6;19299430;938
143;8;19115183;939
530;2;19596677;940
93;8;19100112;941
501;3;19121808;942
994;4;19646736;943
286;3;19163906;944
515;4;19215210;945
399;5;19812454;946
717;5;19471557;947
805;6;19687302;948
260;3;19644633;949
702;6;19512665;950
736;5;19619875;951
657;3;19330784;952
699;1;19787975;953
859;2;19116480;954
30;6;19102308;955
416;4;19136695;956
708;6;19289821;957
912;4;19971006;958
241;1;19101503;959
454;5;19901795;960
270;1;19260544;961
780;6;19736785;962
223;7;19983009;963
333;8;19742439;964
23;7;19705969;965
450;3;19553651;966
355;0;19794549;967
722;3;19852331;968
860;6;19329696;969
544;0;19553099;970
131;8;19654275;971
487;5;19836140;972
730;2;19712680;973
394;3;19872377;974
675;8;19628835;975
537;0;19600851;976
302;8;19684258;977
190;7;19658580;978
971;2;19370971;979
147;5;19104163;980
137;6;19477110;981
895;3;19102720;982
680;7;19924105;983
827;1;19295343;984
453;4;19005738;985
449;3;19314327;986
462;1;19707790;987
428;2;19338836;988
503;5;19323836;989
378;7;19836329;990
784;8;19773104;991
936;1;19684564;992
970;8;19000525;993
198;3;19807995;994
151;6;19961029;995
456;0;19741244;996
613;8;19808716;997
997;6;19210498;998
695;3;19609516;999
813;1;19420911;0
710;1;19831873;1
51;8;19535329;2
63;2;19444692;3
772;0;19033536;4
931;3;19705786;5
186;2;19495896;6
747;2;19832366;7
609;1;19351780;8
827;5;19156438;9
118;7;19602651;10
685;5;19412068;11
92;4;19833982;12
61;1;19238642;13
624;5;19362958;14
23;7;19012006;15
199;7;19455040;16
887;0;19457711;17
697;6;19528972;18
224;2;19915617;19
14;5;19122370;20
707;5;19852081;21
515;6;19434068;22
9;5;19978519;23
929;4;19429231;24
951;2;19591295;25
318;1;19582983;26
926;4;19940000;27
494;0;19251257;28
458;7;19236055;29
72;5;19656324;30
168;0;19492287;31
602;2;19431258;32
341;4;19632243;33
305;4;19313662;34
448;0;19105329;35
714;2;19755413;36
33;5;19704742;37
336;0;19121857;38
306;4;19008202;39
584;3;19600689;40
962;8;19179579;41
44;0;19596371;42
312;6;19100308;43
435;2;19028854;44
952;3;19494397;45
574;7;19723216;46
177;1;19906323;47
710;2;19716688;48
137;5;19857406;49
785;2;19427807;50
796;2;19998486;51
432;3;19945055;52
761;1;19583944;53
894;1;19274396;54
714;1;19588067;55
870;5;19921160;56
859;1;19477463;57
644;4;19215871;58
478;0;19234975;59
500;0;19978943;60
349;4;19128192;61
381;4;19468592;62
745;3;19840278;63
379;7;19691721;64
613;8;19577951;65
762;0;19560583;66
894;2;19270955;67
787;3;19639241;68
125;2;19843495;69
311;7;19293775;70
273;3;19119534;71
521;2;19498078;72
166;2;19303499;73
782;8;19772103;74
17;7;19223358;75
450;3;19269773;76
84;3;19935721;77
259;6;19777197;78
659;7;19659011;79
869;5;19825412;80
980;0;19841084;81
89;2;19621977;82
547;8;19987021;83
865;3;19528326;84
47;6;19410351;85
143;7;19179897;86
298;1;19550281;87
272;6;19498359;88
159;7;19876776;89
503;8;19073685;90
192;0;19626687;91
912;2;19101653;92
593;8;19854565;93
538;3;19012317;94
641;8;19202341;95
615;4;19489180;96
60;6;19788135;97
340;7;19988599;98
435;0;19066178;99
58;4;19465211;100
460;4;19031169;101
794;2;19492119;102
630;2;19830272;103
725;1;19643726;104
997;1;19537104;105
42;0;19053435;106
484;3;19352097;107
244;5;19746239;108
460;8;19874168;109
779;2;19315297;110
903;2;19875827;111
59;1;19008774;112
671;3;19478256;113
801;3;19425288;114
379;8;19019404;115
827;7;19998757;116
152;3;19725891;117
305;2;19861670;118
359;2;19512312;119
16;7;19694331;120
237;8;19547223;121
864;6;19840366;122
468;8;19336188;123
65;7;19449088;124
838;1;19905437;125
544;1;19205864;126
904;5;19636101;127
29;2;19454526;128
161;2;19544154;129
448;5;19182489;130
709;7;19455008;131
892;6;19520489;132
629;8;19948357;133
992;0;19554858;134
497;3;19997129;135
780;6;19420637;136
257;1;19477058;137
453;0;19757462;138
528;6;19748124;139
982;1;19695496;140
629;3;19107368;141
788;4;19983212;142
811;8;19370709;143
171;2;19669889;144
580;2;19179853;145
406;8;19769420;146
192;2;19853979;147
348;7;19524567;148
498;3;19953953;149
456;3;19587048;150
109;0;19922998;151
925;8;19563599;152
54;1;19669992;153
323;2;19745224;154
896;7;19212259;155
970;8;19339619;156
940;5;19170713;157
360;2;19427883;158
178;8;19172501;159
928;7;19038250;160
0;2;19960486;161
407;2;19903014;162
62;0;19114886;163
200;6;19481055;164
870;3;19874281;165
456;0;19887427;166
402;2;19199888;167
695;3;19283119;168
961;2;19291180;169
788;6;19711010;170
527;1;19550289;171
941;7;19096874;172
311;6;19058668;173
120;0;19304411;174
322;6;19008544;175
570;8;19488021;176
480;0;19994123;177
725;8;19132646;178
617;7;19368289;179
839;4;19822455;180
280;1;19998871;181
142;4;19014555;182
268;7;19188137;183
543;1;19594783;184
734;2;19457882;185
951;6;19304148;186
304;4;19542944;187
992;4;19899618;188
204;2;19704597;189
166;4;19164769;190
908;0;19283570;191
785;4;19236028;192
171;0;19905624;193
109;2;19640633;194
908;1;19560704;195
924;1;19543538;196
631;3;19763924;197
153;2;19922682;198
790;3;19521673;199
301;0;19294878;200
554;4;19951842;201
443;3;19616834;202
80;7;19211208;203
811;6;19616121;204
272;5;19166787;205
675;5;19952581;206
244;7;19797950;207
300;5;19769157;208
72;2;19152531;209
198;3;19718534;210
3;1;19308082;211
209;1;19914439;212
652;5;19948074;213
79;8;19278870;214
199;6;19075753;215
154;1;19873692;216
409;6;19013691;217
396;7;19310815;218
48;2;19117067;219
783;5;19632798;220
887;1;19740234;221
863;2;19908125;222
785;4;19600205;223
79;3;19564306;224
929;5;19172980;225
930;5;19419207;226
338;7;19518829;227
782;1;19807052;228
381;4;19575194;229
785;6;19830866;230
791;4;19579234;231
905;5;19917098;232
380;2;19719372;233
157;7;19669838;234
940;1;19183794;235
250;2;19799745;236
448;6;19525461;237
548;5;19274106;238
332;8;19234044;239
546;3;19046600;240
770;5;19865655;241
429;4;19884667;242
647;8;19286349;243
233;5;19134689;244
163;5;19024231;245
96;5;19325789;246
301;3;19371383;247
56;7;19496409;248
314;8;19438619;249
235;2;19077905;250
566;3;19535758;251
460;6;19239544;252
947;4;19954363;253
836;0;19302222;254
456;1;19879936;255
379;7;19285891;256
600;4;19901773;257
895;8;19849714;258
977;7;19551127;259
256;7;19905032;260
672;1;19846062;261
353;8;19479567;262
232;5;19803209;263
177;7;19046530;264
398;7;19875444;265
992;7;19423281;266
177;7;19857774;267
687;1;19519346;268
318;7;19773093;269
414;8;19060509;270
612;7;19891214;271
343;0;19931549;272
727;7;19369089;273
968;8;19821347;274
279;7;19032339;275
165;3;19386363;276
447;5;19787401;277
326;0;19497182;278
646;3;19783337;279
82;6;19232374;280
124;1;19190670;281
570;7;19928309;282
167;1;19773975;283
29;3;19686250;284
41;0;19981964;285
958;1;19541459;286
472;0;19224705;287
677;6;19885526;288
236;2;19247942;289
89;8;19433960;290
91;4;19928987;291
839;0;19887069;292
452;7;19521716;293
986;5;19643678;294
905;5;19968403;295
306;7;19303575;296
150;2;19706485;297
557;0;19904988;298
601;2;19746220;299
378;8;19665949;300
528;7;19232401;301
157;6;19570929;302
959;7;19265897;303
537;0;19213697;304
116;3;19219334;305
350;5;19480312;306
793;2;19890583;307
604;4;19648444;308
155;5;19587188;309
654;4;19365959;310
873;7;19097984;311
376;1;19437472;312
554;7;19693041;313
886;0;19936342;314
80;1;19992030;315
69;5;19524661;316
772;2;19180904;317
845;7;19017826;318
490;1;19548635;319
977;7;19795490;320
516;5;19305032;321
324;1;19118289;322
950;5;19757343;323
520;3;19350749;324
623;7;19031706;325
999;6;19465363;326
77;1;19974060;327
393;5;19570375;328
982;2;19737069;329
483;5;19983566;330
434;0;19922063;331
706;3;19094346;332
767;4;19300063;333
753;0;19804572;334
926;3;19869348;335
995;6;19211801;336
662;2;19839704;337
389;4;19753438;338
235;3;19569925;339
615;7;19732577;340
142;5;19264879;341
410;1;19821024;342
322;3;19585012;343
409;7;19217119;344
195;3;19192532;345
143;3;19918953;346
749;4;19597110;347
659;1;19461199;348
195;0;19646587;349
366;3;19218362;350
727;3;19295808;351
123;2;19371173;352
905;6;19275097;353
44;3;19097293;354
433;0;19348698;355
529;3;19823482;356
854;4;19617094;357
223;5;19164011;358
261;2;19874138;359
103;6;19778892;360
507;2;19213314;361
150;7;19984608;362
229;3;19704627;363
739;8;19817427;364
888;3;19086374;365
402;8;19023180;366
819;3;19570417;367
65;1;19374278;368
423;3;19316222;369
707;0;19901462;370
31;5;19142536;371
91;6;19289902;372
909;0;19105597;373
315;3;19402244;374
428;3;19652714;375
260;1;19839349;376
613;0;19867932;377
134;5;19676935;378
382;6;19554801;379
554;1;19176307;380
556;1;19476606;381
398;3;19872619;382
662;6;19408034;383
892;2;19116665;384
60;5;19889600;385
499;4;19867524;386
886;1;19847147;387
324;2;19394349;388
644;4;19907604;389
566;2;19996202;390
224;0;19157579;391
554;8;19949001;392
324;3;19836284;393
663;8;19556909;394
45;6;19596142;395
31;1;19450522;396
285;5;19304884;397
910;6;19523479;398
27;0;19188322;399
